Name,Surname,Homework1,Homework2,Homework3,Homework4,Homework5,Exam
Name15963,Surname15963,2,10,4,1,10,3
Name15964,Surname15964,6,8,3,10,5,6
Name15965,Surname15965,6,6,10,4,9,6
Name15966,Surname15966,9,3,1,4,10,9
Name15967,Surname15967,8,6,8,9,2,4
Name15968,Surname15968,5,2,5,8,1,9
Name15969,Surname15969,10,5,10,8,9,4
Name15970,Surname15970,4,9,6,10,3,7
Name15971,Surname15971,5,7,7,9,1,1
Name15972,Surname15972,9,7,1,9,5,10
Name15973,Surname15973,1,5,2,10,10,7
Name15974,Surname15974,6,3,7,3,7,5
Name15975,Surname15975,3,10,1,8,5,2
Name15976,Surname15976,10,4,2,4,1,8
Name15977,Surname15977,4,3,4,2,3,10
Name15978,Surname15978,5,10,6,5,3,2
Name15979,Surname15979,7,8,6,9,10,8
Name15980,Surname15980,9,4,7,5,9,6
Name15981,Surname15981,10,3,7,5,8,1
Name15982,Surname15982,1,9,3,7,6,9
Name15983,Surname15983,9,8,9,6,8,1
Name15984,Surname15984,6,10,6,7,7,9
Name15985,Surname15985,1,6,3,8,4,7
Name15986,Surname15986,3,7,8,6,6,2
Name15987,Surname15987,7,1,2,7,5,7
Name15988,Surname15988,3,7,1,6,7,4
Name15989,Surname15989,5,4,1,5,9,7
Name15990,Surname15990,5,7,9,1,5,7
Name15991,Surname15991,9,3,6,5,8,7
Name15992,Surname15992,8,3,2,10,9,5
Name15993,Surname15993,10,5,4,2,3,7
Name15994,Surname15994,7,9,6,10,1,9
Name15995,Surname15995,6,3,3,9,10,2
Name15996,Surname15996,6,10,7,4,5,6
Name15997,Surname15997,3,6,10,10,3,8
Name15998,Surname15998,4,6,5,10,2,3
Name15999,Surname15999,5,7,7,10,9,6
Name16000,Surname16000,1,5,9,8,1,10
Name16001,Surname16001,6,9,8,3,2,1
Name16002,Surname16002,9,1,1,6,3,5
Name16003,Surname16003,6,10,7,5,7,9
Name16004,Surname16004,4,10,10,10,10,4
Name16005,Surname16005,6,2,10,1,5,8
Name16006,Surname16006,10,5,6,9,2,4
Name16007,Surname16007,3,7,6,4,7,7
Name16008,Surname16008,1,7,1,3,6,6
Name16009,Surname16009,7,10,8,9,6,8
Name16010,Surname16010,6,3,6,7,9,3
Name16011,Surname16011,9,5,8,6,5,9
Name16012,Surname16012,2,5,10,9,10,8
Name16013,Surname16013,6,6,4,1,1,10
Name16014,Surname16014,8,7,7,5,7,2
Name16015,Surname16015,7,3,2,9,9,8
Name16016,Surname16016,2,8,10,4,2,5
Name16017,Surname16017,1,3,2,3,9,7
Name16018,Surname16018,6,1,8,1,3,10
Name16019,Surname16019,10,8,9,7,4,7
Name16020,Surname16020,2,10,6,5,3,10
Name16021,Surname16021,9,7,8,10,4,5
Name16022,Surname16022,4,2,3,5,8,5
Name16023,Surname16023,4,4,5,3,7,3
Name16024,Surname16024,3,1,4,10,2,1
Name16025,Surname16025,8,7,1,4,4,6
Name16026,Surname16026,10,9,9,3,2,9
Name16027,Surname16027,1,10,10,8,2,1
Name16028,Surname16028,10,8,9,2,8,2
Name16029,Surname16029,10,9,8,1,4,1
Name16030,Surname16030,8,6,6,2,1,4
Name16031,Surname16031,6,4,5,1,10,10
Name16032,Surname16032,4,5,9,7,10,2
Name16033,Surname16033,3,8,6,7,5,10
Name16034,Surname16034,7,2,5,3,1,6
Name16035,Surname16035,2,3,8,10,10,3
Name16036,Surname16036,10,10,6,5,9,7
Name16037,Surname16037,6,1,6,5,10,6
Name16038,Surname16038,9,5,5,9,4,5
Name16039,Surname16039,6,5,8,9,2,4
Name16040,Surname16040,5,8,5,5,4,4
Name16041,Surname16041,2,5,8,8,6,5
Name16042,Surname16042,8,8,1,3,6,2
Name16043,Surname16043,4,9,3,6,8,2
Name16044,Surname16044,9,5,6,2,10,9
Name16045,Surname16045,2,3,5,8,9,7
Name16046,Surname16046,8,8,2,1,1,6
Name16047,Surname16047,5,1,9,6,10,2
Name16048,Surname16048,9,9,3,6,9,5
Name16049,Surname16049,6,6,9,9,1,6
Name16050,Surname16050,1,6,5,2,3,8
Name16051,Surname16051,10,9,9,5,4,2
Name16052,Surname16052,6,8,5,2,1,8
Name16053,Surname16053,1,5,10,1,2,7
Name16054,Surname16054,1,4,4,10,8,9
Name16055,Surname16055,5,8,9,6,2,6
Name16056,Surname16056,2,2,3,10,2,4
Name16057,Surname16057,3,4,10,6,7,2
Name16058,Surname16058,10,10,7,5,3,8
Name16059,Surname16059,2,5,2,6,2,1
Name16060,Surname16060,4,10,5,5,5,6
Name16061,Surname16061,10,2,5,3,2,6
Name16062,Surname16062,4,7,7,5,2,2
Name16063,Surname16063,1,8,2,3,7,6
Name16064,Surname16064,2,3,7,2,9,1
Name16065,Surname16065,8,6,9,3,10,7
Name16066,Surname16066,2,9,8,8,7,8
Name16067,Surname16067,8,10,4,3,9,2
Name16068,Surname16068,4,10,7,7,7,10
Name16069,Surname16069,5,1,9,1,4,3
Name16070,Surname16070,9,7,2,5,5,7
Name16071,Surname16071,7,10,8,4,3,5
Name16072,Surname16072,8,3,1,4,4,7
Name16073,Surname16073,2,1,7,8,1,8
Name16074,Surname16074,9,1,2,9,3,2
Name16075,Surname16075,9,10,5,5,7,10
Name16076,Surname16076,10,7,5,2,3,10
Name16077,Surname16077,7,10,7,10,3,10
Name16078,Surname16078,4,8,4,4,1,3
Name16079,Surname16079,1,10,5,5,2,6
Name16080,Surname16080,3,8,6,8,10,2
Name16081,Surname16081,4,9,5,1,1,9
Name16082,Surname16082,4,3,5,2,3,1
Name16083,Surname16083,4,6,1,4,2,7
Name16084,Surname16084,1,6,7,8,7,10
Name16085,Surname16085,1,3,5,2,3,5
Name16086,Surname16086,8,1,1,9,10,2
Name16087,Surname16087,2,7,10,5,4,1
Name16088,Surname16088,2,1,2,5,5,6
Name16089,Surname16089,1,9,8,5,1,8
Name16090,Surname16090,1,9,1,3,9,3
Name16091,Surname16091,2,2,8,1,3,7
Name16092,Surname16092,7,5,6,4,10,7
Name16093,Surname16093,4,3,6,3,4,3
Name16094,Surname16094,6,5,6,1,4,4
Name16095,Surname16095,5,4,10,3,4,7
Name16096,Surname16096,5,2,1,10,4,9
Name16097,Surname16097,4,10,10,2,1,5
Name16098,Surname16098,8,8,4,7,9,6
Name16099,Surname16099,5,9,10,9,5,7
Name16100,Surname16100,3,8,10,7,10,7
Name16101,Surname16101,8,6,2,6,4,3
Name16102,Surname16102,8,3,2,1,10,5
Name16103,Surname16103,5,7,5,7,1,4
Name16104,Surname16104,1,5,4,5,10,8
Name16105,Surname16105,1,3,4,5,7,3
Name16106,Surname16106,2,5,7,9,2,4
Name16107,Surname16107,10,9,7,1,6,10
Name16108,Surname16108,2,3,7,8,6,8
Name16109,Surname16109,6,2,7,3,5,4
Name16110,Surname16110,9,2,1,5,7,2
Name16111,Surname16111,7,7,10,6,2,9
Name16112,Surname16112,9,3,1,2,8,2
Name16113,Surname16113,1,10,10,3,8,7
Name16114,Surname16114,7,9,5,1,2,9
Name16115,Surname16115,4,8,8,1,5,8
Name16116,Surname16116,5,6,4,2,5,3
Name16117,Surname16117,10,7,2,6,10,9
Name16118,Surname16118,6,6,7,5,4,5
Name16119,Surname16119,8,10,2,7,9,3
Name16120,Surname16120,3,7,4,9,10,3
Name16121,Surname16121,1,7,1,7,7,4
Name16122,Surname16122,10,2,3,5,7,10
Name16123,Surname16123,10,10,10,2,2,2
Name16124,Surname16124,5,2,1,5,7,9
Name16125,Surname16125,7,1,2,4,4,9
Name16126,Surname16126,5,6,1,10,6,4
Name16127,Surname16127,6,5,4,5,7,1
Name16128,Surname16128,8,3,5,9,6,2
Name16129,Surname16129,5,3,4,2,3,9
Name16130,Surname16130,2,7,3,8,10,3
Name16131,Surname16131,2,9,9,7,10,10
Name16132,Surname16132,7,8,1,1,1,8
Name16133,Surname16133,5,2,1,7,4,8
Name16134,Surname16134,3,1,7,9,7,9
Name16135,Surname16135,1,1,5,3,9,10
Name16136,Surname16136,2,10,9,7,7,9
Name16137,Surname16137,6,8,5,6,6,9
Name16138,Surname16138,1,1,4,7,8,1
Name16139,Surname16139,5,7,7,6,3,9
Name16140,Surname16140,1,6,1,4,9,3
Name16141,Surname16141,8,1,3,9,8,6
Name16142,Surname16142,3,9,9,3,9,10
Name16143,Surname16143,1,2,3,9,9,4
Name16144,Surname16144,6,3,4,6,3,10
Name16145,Surname16145,2,9,6,10,3,6
Name16146,Surname16146,8,4,6,3,8,2
Name16147,Surname16147,3,5,9,9,2,5
Name16148,Surname16148,10,7,7,5,1,4
Name16149,Surname16149,5,4,2,1,9,2
Name16150,Surname16150,1,3,4,2,2,4
Name16151,Surname16151,2,1,8,2,4,8
Name16152,Surname16152,8,9,3,1,1,6
Name16153,Surname16153,5,8,6,8,3,10
Name16154,Surname16154,8,9,2,10,10,4
Name16155,Surname16155,1,3,3,7,2,10
Name16156,Surname16156,2,10,5,1,8,1
Name16157,Surname16157,2,2,9,7,7,9
Name16158,Surname16158,3,3,9,6,2,9
Name16159,Surname16159,1,4,7,8,2,1
Name16160,Surname16160,3,8,7,10,3,9
Name16161,Surname16161,6,9,9,2,10,2
Name16162,Surname16162,1,1,3,3,4,6
Name16163,Surname16163,9,7,9,4,5,4
Name16164,Surname16164,10,9,1,3,5,1
Name16165,Surname16165,1,4,2,1,4,6
Name16166,Surname16166,4,5,3,4,9,3
Name16167,Surname16167,5,9,4,3,3,8
Name16168,Surname16168,3,9,10,8,6,2
Name16169,Surname16169,8,1,4,6,5,1
Name16170,Surname16170,3,10,2,5,3,4
Name16171,Surname16171,3,6,10,4,9,1
Name16172,Surname16172,4,7,1,5,3,3
Name16173,Surname16173,4,7,5,7,10,8
Name16174,Surname16174,6,2,10,2,8,8
Name16175,Surname16175,10,1,1,9,10,6
Name16176,Surname16176,5,7,9,9,9,2
Name16177,Surname16177,3,2,4,9,7,7
Name16178,Surname16178,6,10,1,9,1,6
Name16179,Surname16179,10,5,10,10,9,8
Name16180,Surname16180,5,6,10,8,4,6
Name16181,Surname16181,4,4,7,10,4,9
Name16182,Surname16182,7,10,7,6,1,5
Name16183,Surname16183,10,2,3,6,6,6
Name16184,Surname16184,1,2,8,7,10,3
Name16185,Surname16185,9,2,7,3,6,9
Name16186,Surname16186,4,6,4,8,3,6
Name16187,Surname16187,10,1,3,5,1,9
Name16188,Surname16188,6,5,6,3,10,9
Name16189,Surname16189,9,1,4,4,8,3
Name16190,Surname16190,1,9,1,4,5,4
Name16191,Surname16191,6,3,1,4,4,4
Name16192,Surname16192,2,5,9,4,10,5
Name16193,Surname16193,8,6,7,5,4,10
Name16194,Surname16194,9,1,8,6,1,8
Name16195,Surname16195,10,7,5,5,3,5
Name16196,Surname16196,6,8,2,6,2,2
Name16197,Surname16197,4,4,6,7,1,3
Name16198,Surname16198,9,2,10,5,9,3
Name16199,Surname16199,1,4,5,10,8,3
Name16200,Surname16200,9,6,2,3,1,7
Name16201,Surname16201,6,3,9,9,8,5
Name16202,Surname16202,1,4,4,9,3,6
Name16203,Surname16203,9,2,4,7,5,7
Name16204,Surname16204,8,8,5,5,1,4
Name16205,Surname16205,2,1,5,6,9,4
Name16206,Surname16206,8,3,3,5,5,9
Name16207,Surname16207,4,3,5,7,1,6
Name16208,Surname16208,4,8,2,7,8,4
Name16209,Surname16209,2,7,10,10,7,1
Name16210,Surname16210,3,4,6,3,5,5
Name16211,Surname16211,10,9,7,9,9,8
Name16212,Surname16212,7,10,1,5,7,6
Name16213,Surname16213,6,2,9,5,4,8
Name16214,Surname16214,6,6,8,4,7,2
Name16215,Surname16215,7,4,2,8,3,7
Name16216,Surname16216,4,8,6,1,1,9
Name16217,Surname16217,10,10,6,5,7,10
Name16218,Surname16218,2,7,8,7,6,8
Name16219,Surname16219,5,4,4,10,2,8
Name16220,Surname16220,2,7,8,1,1,3
Name16221,Surname16221,8,7,5,2,9,8
Name16222,Surname16222,3,10,7,6,3,9
Name16223,Surname16223,5,6,4,5,7,8
Name16224,Surname16224,1,1,2,6,2,9
Name16225,Surname16225,5,3,1,7,4,4
Name16226,Surname16226,4,6,9,4,9,6
Name16227,Surname16227,2,9,1,8,5,2
Name16228,Surname16228,7,1,2,6,3,5
Name16229,Surname16229,6,7,5,8,10,7
Name16230,Surname16230,2,3,9,10,8,8
Name16231,Surname16231,3,5,2,5,6,7
Name16232,Surname16232,10,4,2,5,10,5
Name16233,Surname16233,5,5,3,6,2,4
Name16234,Surname16234,10,4,6,7,5,9
Name16235,Surname16235,6,4,5,10,4,1
Name16236,Surname16236,8,6,7,10,8,2
Name16237,Surname16237,4,10,4,7,10,8
Name16238,Surname16238,8,5,2,4,6,8
Name16239,Surname16239,10,8,7,1,2,6
Name16240,Surname16240,2,5,1,6,6,7
Name16241,Surname16241,7,6,6,1,4,6
Name16242,Surname16242,7,10,10,8,8,3
Name16243,Surname16243,8,6,3,4,5,3
Name16244,Surname16244,2,10,8,9,6,10
Name16245,Surname16245,1,5,4,9,2,3
Name16246,Surname16246,6,10,2,3,5,2
Name16247,Surname16247,8,10,3,1,3,9
Name16248,Surname16248,9,3,1,8,6,8
Name16249,Surname16249,7,7,8,5,8,7
Name16250,Surname16250,4,9,9,1,2,2
Name16251,Surname16251,4,7,9,5,10,3
Name16252,Surname16252,6,2,4,8,7,4
Name16253,Surname16253,7,10,5,9,9,4
Name16254,Surname16254,4,9,3,5,4,2
Name16255,Surname16255,4,5,4,6,5,2
Name16256,Surname16256,9,4,4,8,5,3
Name16257,Surname16257,9,9,4,7,9,6
Name16258,Surname16258,7,4,3,6,1,9
Name16259,Surname16259,1,5,1,8,9,1
Name16260,Surname16260,5,10,8,3,4,1
Name16261,Surname16261,7,8,1,8,10,7
Name16262,Surname16262,4,8,6,2,3,9
Name16263,Surname16263,1,10,2,2,1,5
Name16264,Surname16264,4,6,8,4,1,7
Name16265,Surname16265,6,10,10,3,3,7
Name16266,Surname16266,9,9,5,1,4,4
Name16267,Surname16267,10,10,3,10,9,7
Name16268,Surname16268,8,1,9,1,4,10
Name16269,Surname16269,10,4,1,4,4,4
Name16270,Surname16270,6,9,5,7,4,2
Name16271,Surname16271,10,3,5,4,9,8
Name16272,Surname16272,6,5,4,7,4,1
Name16273,Surname16273,10,7,1,5,4,6
Name16274,Surname16274,5,6,7,9,1,4
Name16275,Surname16275,1,7,10,3,6,5
Name16276,Surname16276,3,6,7,5,9,1
Name16277,Surname16277,1,10,2,4,10,9
Name16278,Surname16278,7,1,10,2,6,7
Name16279,Surname16279,2,2,7,2,4,10
Name16280,Surname16280,10,7,2,4,6,10
Name16281,Surname16281,3,6,4,3,9,5
Name16282,Surname16282,9,2,9,2,7,6
Name16283,Surname16283,7,7,4,2,2,1
Name16284,Surname16284,2,2,9,9,10,1
Name16285,Surname16285,8,2,10,1,9,2
Name16286,Surname16286,1,5,7,7,6,10
Name16287,Surname16287,6,6,8,1,3,1
Name16288,Surname16288,1,6,7,5,4,1
Name16289,Surname16289,8,6,4,3,5,10
Name16290,Surname16290,9,5,9,8,6,1
Name16291,Surname16291,5,10,6,1,6,9
Name16292,Surname16292,10,3,4,8,10,10
Name16293,Surname16293,2,7,6,10,10,5
Name16294,Surname16294,9,10,8,6,6,3
Name16295,Surname16295,10,4,3,8,2,9
Name16296,Surname16296,4,2,10,1,10,2
Name16297,Surname16297,1,5,8,2,5,4
Name16298,Surname16298,10,4,7,1,9,7
Name16299,Surname16299,1,9,5,10,10,3
Name16300,Surname16300,5,9,6,10,5,3
Name16301,Surname16301,8,1,1,1,2,10
Name16302,Surname16302,6,3,7,9,8,8
Name16303,Surname16303,1,6,3,1,3,6
Name16304,Surname16304,9,8,9,8,10,1
Name16305,Surname16305,7,3,3,8,6,7
Name16306,Surname16306,1,6,3,10,6,6
Name16307,Surname16307,5,8,7,4,6,10
Name16308,Surname16308,7,6,5,10,9,4
Name16309,Surname16309,7,5,9,7,3,8
Name16310,Surname16310,5,1,3,9,7,2
Name16311,Surname16311,8,3,6,10,6,2
Name16312,Surname16312,3,7,2,8,5,2
Name16313,Surname16313,2,4,9,8,6,8
Name16314,Surname16314,7,5,8,3,6,9
Name16315,Surname16315,10,8,2,2,4,3
Name16316,Surname16316,5,10,8,8,5,9
Name16317,Surname16317,3,8,8,10,3,8
Name16318,Surname16318,6,1,7,10,4,3
Name16319,Surname16319,1,8,7,2,6,7
Name16320,Surname16320,4,2,10,10,8,7
Name16321,Surname16321,2,6,9,3,3,7
Name16322,Surname16322,2,1,7,6,3,1
Name16323,Surname16323,6,7,3,6,6,10
Name16324,Surname16324,8,4,1,7,9,2
Name16325,Surname16325,7,8,8,10,7,3
Name16326,Surname16326,10,9,9,9,2,5
Name16327,Surname16327,10,3,9,8,6,8
Name16328,Surname16328,7,7,8,4,10,1
Name16329,Surname16329,5,4,6,5,1,9
Name16330,Surname16330,1,5,5,5,9,3
Name16331,Surname16331,10,7,4,8,1,2
Name16332,Surname16332,10,6,6,3,8,6
Name16333,Surname16333,1,10,5,6,9,7
Name16334,Surname16334,2,10,1,7,5,5
Name16335,Surname16335,4,2,6,2,3,6
Name16336,Surname16336,2,1,8,7,8,2
Name16337,Surname16337,6,5,9,1,4,2
Name16338,Surname16338,5,2,9,3,4,4
Name16339,Surname16339,3,1,9,5,10,10
Name16340,Surname16340,5,3,2,4,1,2
Name16341,Surname16341,4,10,5,9,6,6
Name16342,Surname16342,9,4,2,3,1,9
Name16343,Surname16343,1,9,2,3,4,8
Name16344,Surname16344,7,6,6,8,7,9
Name16345,Surname16345,6,7,7,5,2,1
Name16346,Surname16346,8,2,5,10,2,10
Name16347,Surname16347,2,2,6,8,6,8
Name16348,Surname16348,9,4,10,1,2,7
Name16349,Surname16349,8,5,6,4,6,5
Name16350,Surname16350,9,8,3,3,4,9
Name16351,Surname16351,10,1,3,10,10,2
Name16352,Surname16352,7,6,2,2,9,3
Name16353,Surname16353,8,8,3,10,6,8
Name16354,Surname16354,10,1,9,10,5,9
Name16355,Surname16355,2,5,3,6,5,7
Name16356,Surname16356,2,1,3,10,4,5
Name16357,Surname16357,9,6,6,1,2,9
Name16358,Surname16358,10,8,8,5,7,3
Name16359,Surname16359,8,10,8,8,9,6
Name16360,Surname16360,7,2,6,3,9,8
Name16361,Surname16361,4,10,10,7,4,7
Name16362,Surname16362,4,10,4,10,3,8
Name16363,Surname16363,4,8,5,9,3,7
Name16364,Surname16364,7,8,10,3,6,3
Name16365,Surname16365,1,7,7,3,5,5
Name16366,Surname16366,1,6,1,6,1,4
Name16367,Surname16367,7,1,6,3,1,1
Name16368,Surname16368,6,10,10,9,2,2
Name16369,Surname16369,1,6,1,7,8,7
Name16370,Surname16370,4,2,4,3,6,8
Name16371,Surname16371,1,8,6,4,7,7
Name16372,Surname16372,5,8,10,5,8,9
Name16373,Surname16373,4,4,10,2,2,9
Name16374,Surname16374,2,4,5,3,3,3
Name16375,Surname16375,7,1,8,10,10,8
Name16376,Surname16376,3,7,2,8,9,3
Name16377,Surname16377,8,2,5,7,9,8
Name16378,Surname16378,5,10,5,1,6,7
Name16379,Surname16379,3,3,4,5,10,10
Name16380,Surname16380,1,5,1,6,1,3
Name16381,Surname16381,7,6,7,8,3,8
Name16382,Surname16382,6,10,4,4,10,8
Name16383,Surname16383,3,8,7,3,5,9
Name16384,Surname16384,7,4,10,9,4,6
Name16385,Surname16385,2,6,10,2,7,8
Name16386,Surname16386,4,7,3,1,2,5
Name16387,Surname16387,10,4,6,1,6,3
Name16388,Surname16388,1,10,2,8,1,5
Name16389,Surname16389,9,2,10,6,8,2
Name16390,Surname16390,8,6,9,5,5,8
Name16391,Surname16391,2,7,8,2,2,1
Name16392,Surname16392,7,9,1,4,6,4
Name16393,Surname16393,5,8,7,9,9,10
Name16394,Surname16394,3,9,3,1,6,2
Name16395,Surname16395,7,9,5,3,3,3
Name16396,Surname16396,8,3,6,5,9,10
Name16397,Surname16397,9,10,9,4,8,3
Name16398,Surname16398,4,9,2,7,10,6
Name16399,Surname16399,3,9,1,3,7,8
Name16400,Surname16400,10,3,8,9,5,10
Name16401,Surname16401,8,2,7,1,5,9
Name16402,Surname16402,8,2,8,3,10,10
Name16403,Surname16403,9,8,4,5,3,10
Name16404,Surname16404,10,8,7,8,9,1
Name16405,Surname16405,5,5,1,8,2,2
Name16406,Surname16406,6,9,9,4,5,7
Name16407,Surname16407,10,4,2,7,10,8
Name16408,Surname16408,5,10,7,6,2,2
Name16409,Surname16409,7,10,1,5,6,8
Name16410,Surname16410,8,3,5,2,9,4
Name16411,Surname16411,4,5,9,10,9,8
Name16412,Surname16412,7,7,6,9,10,7
Name16413,Surname16413,10,5,6,9,9,9
Name16414,Surname16414,5,1,10,2,1,6
Name16415,Surname16415,10,5,8,8,5,4
Name16416,Surname16416,10,4,7,4,8,6
Name16417,Surname16417,9,1,9,8,4,6
Name16418,Surname16418,4,10,3,3,8,3
Name16419,Surname16419,7,2,8,5,1,2
Name16420,Surname16420,6,7,4,8,2,3
Name16421,Surname16421,5,1,6,5,1,7
Name16422,Surname16422,8,7,8,9,4,4
Name16423,Surname16423,6,8,7,1,1,9
Name16424,Surname16424,5,2,5,3,9,9
Name16425,Surname16425,4,5,9,7,5,8
Name16426,Surname16426,3,1,10,5,10,4
Name16427,Surname16427,6,6,6,4,6,9
Name16428,Surname16428,6,10,1,1,4,4
Name16429,Surname16429,4,5,9,3,9,1
Name16430,Surname16430,6,5,5,6,2,7
Name16431,Surname16431,10,9,6,8,7,4
Name16432,Surname16432,3,4,8,10,5,3
Name16433,Surname16433,9,2,8,4,7,4
Name16434,Surname16434,1,1,5,9,7,2
Name16435,Surname16435,4,6,9,4,1,10
Name16436,Surname16436,8,2,6,9,1,2
Name16437,Surname16437,2,7,2,6,2,5
Name16438,Surname16438,6,9,9,6,4,4
Name16439,Surname16439,6,5,6,10,7,8
Name16440,Surname16440,9,1,7,8,10,6
Name16441,Surname16441,5,9,3,7,8,7
Name16442,Surname16442,9,5,3,6,7,4
Name16443,Surname16443,8,9,3,3,2,3
Name16444,Surname16444,3,7,4,5,3,6
Name16445,Surname16445,3,6,4,5,10,4
Name16446,Surname16446,9,2,1,4,8,10
Name16447,Surname16447,9,9,6,4,9,6
Name16448,Surname16448,2,6,4,9,4,9
Name16449,Surname16449,10,1,3,2,10,3
Name16450,Surname16450,6,8,10,4,8,10
Name16451,Surname16451,9,2,8,10,4,2
Name16452,Surname16452,2,4,5,3,5,10
Name16453,Surname16453,8,4,4,5,3,7
Name16454,Surname16454,9,3,6,9,7,3
Name16455,Surname16455,4,7,8,7,6,3
Name16456,Surname16456,4,8,9,6,10,7
Name16457,Surname16457,2,2,2,2,6,9
Name16458,Surname16458,4,6,6,5,9,6
Name16459,Surname16459,9,1,1,3,6,5
Name16460,Surname16460,7,8,1,6,4,9
Name16461,Surname16461,9,6,6,9,5,6
Name16462,Surname16462,10,8,7,1,8,6
Name16463,Surname16463,10,10,4,6,10,1
Name16464,Surname16464,7,7,2,4,5,9
Name16465,Surname16465,1,3,3,5,5,9
Name16466,Surname16466,8,7,6,10,4,3
Name16467,Surname16467,4,9,2,2,6,2
Name16468,Surname16468,8,1,8,8,10,9
Name16469,Surname16469,2,2,4,6,2,1
Name16470,Surname16470,2,10,3,8,6,7
Name16471,Surname16471,10,2,4,7,7,6
Name16472,Surname16472,4,3,1,3,3,10
Name16473,Surname16473,2,9,5,9,7,1
Name16474,Surname16474,1,2,9,2,6,1
Name16475,Surname16475,3,9,3,2,7,4
Name16476,Surname16476,9,7,2,1,10,9
Name16477,Surname16477,6,2,5,5,8,7
Name16478,Surname16478,6,1,10,9,2,2
Name16479,Surname16479,8,9,1,5,6,3
Name16480,Surname16480,5,8,9,10,9,3
Name16481,Surname16481,8,6,4,9,10,5
Name16482,Surname16482,9,1,6,7,6,9
Name16483,Surname16483,1,2,8,7,7,10
Name16484,Surname16484,6,1,8,1,4,5
Name16485,Surname16485,7,3,8,3,5,7
Name16486,Surname16486,9,6,4,9,6,10
Name16487,Surname16487,10,2,9,1,2,1
Name16488,Surname16488,6,6,8,2,2,8
Name16489,Surname16489,2,9,3,5,2,4
Name16490,Surname16490,9,9,2,1,4,7
Name16491,Surname16491,1,2,3,5,4,10
Name16492,Surname16492,3,10,10,3,8,5
Name16493,Surname16493,1,2,1,2,3,1
Name16494,Surname16494,4,10,10,10,8,6
Name16495,Surname16495,5,9,8,1,6,2
Name16496,Surname16496,4,8,9,7,7,1
Name16497,Surname16497,9,1,9,7,1,10
Name16498,Surname16498,4,8,4,4,8,4
Name16499,Surname16499,3,9,3,5,6,6
Name16500,Surname16500,1,5,7,7,8,1
Name16501,Surname16501,9,10,4,6,8,5
Name16502,Surname16502,7,2,5,5,6,5
Name16503,Surname16503,3,4,3,3,8,10
Name16504,Surname16504,6,2,8,9,2,3
Name16505,Surname16505,7,9,9,9,6,8
Name16506,Surname16506,3,5,7,5,3,9
Name16507,Surname16507,3,5,5,5,7,7
Name16508,Surname16508,4,9,7,3,4,8
Name16509,Surname16509,7,8,8,4,7,9
Name16510,Surname16510,10,10,7,3,5,3
Name16511,Surname16511,4,10,6,10,10,6
Name16512,Surname16512,6,9,6,5,6,8
Name16513,Surname16513,8,6,6,4,2,7
Name16514,Surname16514,10,1,3,4,8,9
Name16515,Surname16515,9,7,10,6,5,5
Name16516,Surname16516,3,7,9,2,9,3
Name16517,Surname16517,1,4,1,2,6,1
Name16518,Surname16518,5,10,6,2,9,8
Name16519,Surname16519,9,7,9,1,10,9
Name16520,Surname16520,6,6,4,3,1,4
Name16521,Surname16521,2,3,6,4,9,5
Name16522,Surname16522,9,2,8,6,9,3
Name16523,Surname16523,4,5,4,3,7,4
Name16524,Surname16524,7,8,2,9,9,9
Name16525,Surname16525,8,8,7,9,7,1
Name16526,Surname16526,9,1,8,1,4,7
Name16527,Surname16527,7,3,6,9,10,1
Name16528,Surname16528,7,3,1,1,7,7
Name16529,Surname16529,9,8,5,9,2,7
Name16530,Surname16530,5,10,2,5,5,3
Name16531,Surname16531,8,4,6,6,7,5
Name16532,Surname16532,5,8,7,6,2,1
Name16533,Surname16533,8,5,2,1,10,6
Name16534,Surname16534,2,1,4,2,7,3
Name16535,Surname16535,5,5,10,3,3,1
Name16536,Surname16536,2,8,8,5,8,10
Name16537,Surname16537,1,9,1,8,9,1
Name16538,Surname16538,5,2,6,7,10,6
Name16539,Surname16539,10,1,2,2,1,4
Name16540,Surname16540,1,6,4,6,3,9
Name16541,Surname16541,2,6,10,1,7,10
Name16542,Surname16542,7,3,7,5,1,2
Name16543,Surname16543,10,7,5,6,9,1
Name16544,Surname16544,10,3,8,10,10,6
Name16545,Surname16545,6,3,5,1,8,10
Name16546,Surname16546,10,3,2,10,5,4
Name16547,Surname16547,4,4,5,7,5,8
Name16548,Surname16548,2,4,1,3,5,7
Name16549,Surname16549,6,2,5,3,6,7
Name16550,Surname16550,2,6,7,3,4,1
Name16551,Surname16551,5,7,1,4,9,4
Name16552,Surname16552,7,2,1,2,10,6
Name16553,Surname16553,5,8,6,9,9,6
Name16554,Surname16554,4,9,6,6,6,5
Name16555,Surname16555,5,8,7,10,7,5
Name16556,Surname16556,3,2,5,9,7,5
Name16557,Surname16557,7,5,1,8,4,8
Name16558,Surname16558,3,2,3,6,1,3
Name16559,Surname16559,10,2,7,2,1,5
Name16560,Surname16560,2,6,9,8,10,8
Name16561,Surname16561,6,1,8,2,1,8
Name16562,Surname16562,10,7,6,2,3,5
Name16563,Surname16563,10,3,3,6,3,7
Name16564,Surname16564,8,4,4,3,4,3
Name16565,Surname16565,8,8,9,2,10,8
Name16566,Surname16566,5,3,2,9,3,8
Name16567,Surname16567,5,2,4,4,4,2
Name16568,Surname16568,3,8,9,8,10,8
Name16569,Surname16569,10,1,3,4,4,3
